station_id,station_name,timestamp,temperature_c,pressure_hpa,humidity_pct,dew_point_c,wind_speed_ms,is_ground_truth_anomaly,ground_truth_label,anomaly_type
AWS-01,Delhi NCR Urban,2026-08-08T04:45:00+00:00,25.82,992.85,65.54,18.88,1.12,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T05:00:00+00:00,25.82,992.93,63.21,18.3,3.38,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T05:15:00+00:00,25.82,993.43,64.51,18.63,6.25,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T05:30:00+00:00,25.82,993.39,61.05,17.75,5.57,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T05:45:00+00:00,25.82,993.5,63.66,18.41,2.05,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T06:00:00+00:00,25.82,993.43,61.22,17.79,3.1,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T06:15:00+00:00,25.82,993.72,61.07,17.75,5.99,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T06:30:00+00:00,25.82,994.47,59.36,17.3,5.3,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T06:45:00+00:00,53.89,993.48,60.11,43.77,5.23,True,ANOMALY,SPIKE
AWS-01,Delhi NCR Urban,2026-08-08T07:00:00+00:00,29.55,993.67,59.48,20.82,5.06,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T07:15:00+00:00,30.72,994.53,56.21,21.0,3.37,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T07:30:00+00:00,30.6,994.22,56.34,20.92,3.66,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T07:45:00+00:00,31.24,994.65,53.84,20.78,4.79,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T08:00:00+00:00,31.98,994.21,53.7,21.42,7.13,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T08:15:00+00:00,33.01,994.66,53.24,22.24,1.64,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T08:30:00+00:00,33.78,994.92,53.83,23.13,2.85,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T08:45:00+00:00,33.62,995.08,50.58,21.96,4.69,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T09:00:00+00:00,33.98,995.45,49.19,21.83,2.74,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T09:15:00+00:00,34.8,995.11,50.94,23.15,3.46,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T09:30:00+00:00,34.79,995.26,50.15,22.89,3.8,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T09:45:00+00:00,35.65,995.14,48.55,23.14,2.23,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T10:00:00+00:00,35.59,995.23,48.71,23.13,3.66,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T10:15:00+00:00,36.23,994.85,46.62,23.0,3.8,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T10:30:00+00:00,37.47,995.12,44.31,23.27,1.99,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T10:45:00+00:00,37.28,995.11,49.17,24.84,4.83,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T11:00:00+00:00,36.99,994.63,44.48,22.91,3.92,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T11:15:00+00:00,37.46,994.85,45.83,23.83,1.83,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T11:30:00+00:00,38.53,994.69,45.32,24.61,4.81,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T11:45:00+00:00,38.54,995.08,44.76,24.41,6.56,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T12:00:00+00:00,38.26,994.48,44.88,24.2,4.44,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T12:15:00+00:00,38.87,994.27,42.48,23.84,4.5,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T12:30:00+00:00,39.23,993.62,41.98,23.96,5.59,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T12:45:00+00:00,38.99,994.07,43.16,24.2,6.48,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T13:00:00+00:00,38.96,994.0,40.49,23.11,2.37,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T13:15:00+00:00,39.37,993.57,43.09,24.52,5.52,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T13:30:00+00:00,39.37,993.57,43.15,24.55,3.63,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T13:45:00+00:00,39.37,993.15,43.54,24.7,6.74,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T14:00:00+00:00,39.37,993.67,41.97,24.08,3.67,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T14:15:00+00:00,39.37,993.41,42.78,24.4,2.36,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T14:30:00+00:00,39.37,993.16,44.94,25.23,2.29,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T14:45:00+00:00,39.37,993.04,42.09,24.13,5.68,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T15:00:00+00:00,39.37,992.88,43.93,24.85,3.29,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T15:15:00+00:00,39.06,993.24,44.24,24.69,4.27,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T15:30:00+00:00,39.12,992.43,43.87,24.59,3.88,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T15:45:00+00:00,38.93,992.96,42.19,23.77,5.54,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T16:00:00+00:00,38.67,993.2,44.53,24.44,4.77,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T16:15:00+00:00,38.58,992.89,43.59,24.0,6.3,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T16:30:00+00:00,38.23,992.59,43.57,23.68,2.03,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T16:45:00+00:00,37.8,993.0,43.95,23.43,0.5,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T17:00:00+00:00,36.36,993.34,45.99,22.89,3.29,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T17:15:00+00:00,37.91,992.98,45.45,24.09,4.11,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T17:30:00+00:00,36.33,993.06,47.27,23.31,2.51,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T17:45:00+00:00,36.38,993.43,45.3,22.66,4.91,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T18:00:00+00:00,36.63,993.47,49.01,24.19,3.08,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T18:15:00+00:00,35.21,993.35,50.14,23.27,4.58,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T18:30:00+00:00,35.21,993.88,51.55,23.73,6.46,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T18:45:00+00:00,35.21,994.14,50.63,23.43,4.18,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T19:00:00+00:00,35.21,994.23,51.7,23.78,4.64,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T19:15:00+00:00,35.21,994.19,53.74,24.42,5.73,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T19:30:00+00:00,35.21,994.4,53.55,24.37,5.3,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T19:45:00+00:00,35.21,994.59,55.5,24.96,3.78,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T20:00:00+00:00,35.21,994.7,54.76,24.74,2.88,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T20:15:00+00:00,31.62,994.7,53.88,21.15,4.37,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T20:30:00+00:00,31.36,994.83,56.73,21.75,7.0,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T20:45:00+00:00,31.36,994.88,57.05,21.84,0.55,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T21:00:00+00:00,31.36,995.22,58.9,22.36,6.46,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T21:15:00+00:00,31.36,995.38,57.84,22.06,4.61,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T21:30:00+00:00,31.36,995.17,61.0,22.94,2.72,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T21:45:00+00:00,31.36,994.77,60.36,22.76,4.76,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T22:00:00+00:00,31.36,995.67,60.52,22.81,3.77,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T22:15:00+00:00,31.36,995.39,62.64,23.38,5.48,True,ANOMALY,FROZEN_SENSOR
AWS-01,Delhi NCR Urban,2026-08-08T22:30:00+00:00,26.75,995.73,63.37,19.21,5.95,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T22:45:00+00:00,25.84,995.05,62.11,18.04,1.84,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T23:00:00+00:00,20.0,994.44,100.0,23.5,2.06,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-01,Delhi NCR Urban,2026-08-08T23:15:00+00:00,43.99,995.06,65.53,36.08,4.33,True,ANOMALY,SPIKE
AWS-01,Delhi NCR Urban,2026-08-08T23:30:00+00:00,26.39,994.61,64.0,19.03,3.68,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-08T23:45:00+00:00,25.05,994.98,66.83,18.45,4.4,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T00:00:00+00:00,24.0,994.21,65.25,17.08,4.35,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T00:15:00+00:00,25.15,993.68,65.93,18.34,4.48,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T00:30:00+00:00,24.35,994.36,67.01,17.83,5.17,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T00:45:00+00:00,48.56,994.27,68.17,41.15,5.49,True,ANOMALY,SPIKE
AWS-01,Delhi NCR Urban,2026-08-09T01:00:00+00:00,24.96,994.0,68.01,18.65,3.19,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T01:15:00+00:00,23.73,994.44,66.85,17.2,0.8,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T01:30:00+00:00,24.24,993.51,68.22,18.01,1.97,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T01:45:00+00:00,23.79,993.44,67.29,17.37,2.97,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T02:00:00+00:00,23.42,993.26,72.16,18.12,3.54,True,ANOMALY,SENSOR_DRIFT
AWS-01,Delhi NCR Urban,2026-08-09T02:15:00+00:00,24.3,993.35,67.76,17.96,4.57,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T02:30:00+00:00,23.96,993.11,64.71,16.9,1.54,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T02:45:00+00:00,23.9,992.77,68.84,17.83,3.18,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T03:00:00+00:00,24.9,992.86,67.4,18.44,2.14,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T03:15:00+00:00,24.56,992.53,65.1,17.58,4.56,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T03:30:00+00:00,24.94,992.39,65.27,17.97,4.89,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T03:45:00+00:00,25.03,993.06,66.65,18.39,4.55,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T04:00:00+00:00,25.31,992.68,65.48,18.38,6.22,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T04:15:00+00:00,25.09,992.91,67.15,18.57,6.06,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T04:30:00+00:00,25.66,993.05,63.08,18.12,4.42,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T04:45:00+00:00,25.77,992.63,63.39,18.29,4.23,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T05:00:00+00:00,26.8,992.91,63.93,19.4,4.08,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T05:15:00+00:00,26.68,992.87,62.41,18.91,2.63,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T05:30:00+00:00,26.6,992.88,62.68,18.89,2.46,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T05:45:00+00:00,27.56,993.57,61.2,19.42,1.37,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T06:00:00+00:00,27.36,993.27,60.33,19.0,0.82,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T06:15:00+00:00,28.21,993.2,60.37,19.81,1.91,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T06:30:00+00:00,29.0,992.76,58.83,20.13,4.74,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T06:45:00+00:00,29.64,994.35,58.84,20.74,5.16,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T07:00:00+00:00,30.33,993.96,58.19,21.2,1.26,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T07:15:00+00:00,30.35,994.4,56.56,20.75,1.2,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T07:30:00+00:00,20.0,993.86,100.0,23.5,2.26,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-01,Delhi NCR Urban,2026-08-09T07:45:00+00:00,31.23,994.71,55.65,21.31,5.44,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T08:00:00+00:00,55.16,994.35,53.77,42.82,0.5,True,ANOMALY,SPIKE
AWS-01,Delhi NCR Urban,2026-08-09T08:15:00+00:00,32.21,994.47,55.22,22.09,3.63,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T08:30:00+00:00,33.22,994.81,54.23,22.73,5.29,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T08:45:00+00:00,33.33,995.09,51.97,22.13,4.69,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T09:00:00+00:00,33.54,995.31,50.48,21.85,4.83,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T09:15:00+00:00,34.67,995.14,49.17,22.45,4.72,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T09:30:00+00:00,34.61,1017.02,48.11,22.03,3.31,True,ANOMALY,SPIKE
AWS-01,Delhi NCR Urban,2026-08-09T09:45:00+00:00,35.41,995.05,50.16,23.46,4.65,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T10:00:00+00:00,36.23,994.9,49.8,24.09,3.22,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T10:15:00+00:00,36.14,995.42,45.91,22.66,5.93,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T10:30:00+00:00,36.89,995.13,46.44,23.53,2.03,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T10:45:00+00:00,37.12,995.57,46.28,23.68,5.94,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T11:00:00+00:00,37.93,994.48,44.65,23.82,4.92,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T11:15:00+00:00,38.57,994.63,46.62,25.12,6.79,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T11:30:00+00:00,38.26,994.54,45.51,24.44,5.33,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T11:45:00+00:00,38.51,994.28,43.04,23.73,2.6,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T12:00:00+00:00,20.0,994.53,100.0,23.5,6.48,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-01,Delhi NCR Urban,2026-08-09T12:15:00+00:00,39.02,994.59,41.83,23.71,4.77,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T12:30:00+00:00,39.59,994.28,41.84,24.22,4.39,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T12:45:00+00:00,39.79,994.47,40.83,24.0,7.14,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T13:00:00+00:00,38.96,994.35,40.97,23.31,4.08,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T13:15:00+00:00,39.82,993.62,42.33,24.63,1.61,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T13:30:00+00:00,39.46,993.89,44.54,25.15,2.74,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T13:45:00+00:00,40.29,994.38,41.85,24.85,1.93,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T14:00:00+00:00,20.0,993.15,100.0,23.5,4.37,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-01,Delhi NCR Urban,2026-08-09T14:15:00+00:00,40.36,993.24,41.31,24.7,3.53,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T14:30:00+00:00,40.07,993.19,42.11,24.76,5.12,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T14:45:00+00:00,39.04,993.52,40.11,23.04,1.49,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T15:00:00+00:00,39.96,992.86,43.88,25.35,2.87,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T15:15:00+00:00,39.71,993.02,43.48,24.97,5.19,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T15:30:00+00:00,39.06,993.02,43.55,24.42,2.9,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T15:45:00+00:00,38.62,993.29,44.45,24.37,5.45,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T16:00:00+00:00,38.77,993.14,43.4,24.1,3.6,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T16:15:00+00:00,38.77,992.82,46.25,25.16,5.75,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T16:30:00+00:00,38.51,992.66,43.75,24.0,3.81,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T16:45:00+00:00,38.72,992.96,45.49,24.85,3.65,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T17:00:00+00:00,36.57,993.03,46.97,23.43,2.79,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T17:15:00+00:00,36.82,993.35,47.15,23.72,3.87,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T17:30:00+00:00,36.72,993.47,46.9,23.54,6.23,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T17:45:00+00:00,36.42,993.07,49.72,24.24,5.7,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T18:00:00+00:00,36.94,993.59,46.88,23.73,5.62,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T18:15:00+00:00,35.71,993.25,51.1,24.04,5.26,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T18:30:00+00:00,35.03,993.42,49.95,23.04,1.35,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T18:45:00+00:00,34.2,994.08,50.85,22.58,3.81,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T19:00:00+00:00,34.27,994.17,50.22,22.43,3.29,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T19:15:00+00:00,33.19,993.68,52.11,22.05,3.67,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T19:30:00+00:00,33.21,993.89,54.37,22.76,1.71,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T19:45:00+00:00,32.38,994.12,54.27,21.97,3.2,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T20:00:00+00:00,32.03,994.91,54.32,21.66,2.14,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T20:15:00+00:00,31.61,995.02,56.66,21.96,6.94,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T20:30:00+00:00,30.83,995.0,56.39,21.15,5.31,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T20:45:00+00:00,30.3,995.15,56.57,20.71,2.74,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T21:00:00+00:00,29.79,994.83,58.79,20.86,2.86,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T21:15:00+00:00,29.32,995.11,60.73,20.95,6.0,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T21:30:00+00:00,28.96,995.03,58.57,20.03,6.02,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T21:45:00+00:00,29.03,995.69,60.9,20.72,3.67,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T22:00:00+00:00,27.73,995.04,60.72,19.45,3.41,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T22:15:00+00:00,27.17,995.33,63.08,19.53,5.22,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T22:30:00+00:00,27.5,995.36,62.76,19.77,4.41,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T22:45:00+00:00,26.54,995.45,62.74,18.86,3.58,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T23:00:00+00:00,26.56,995.11,63.17,18.98,3.01,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T23:15:00+00:00,25.49,995.17,64.93,18.41,3.12,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T23:30:00+00:00,25.55,994.56,66.12,18.76,3.65,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-09T23:45:00+00:00,25.1,994.51,68.36,18.87,5.38,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T00:00:00+00:00,25.17,994.45,64.99,18.12,6.54,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T00:15:00+00:00,24.49,994.02,66.88,17.94,4.72,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T00:30:00+00:00,25.35,994.01,64.8,18.25,3.53,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T00:45:00+00:00,25.23,994.6,69.09,19.16,6.67,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T01:00:00+00:00,23.63,994.3,67.72,17.31,3.41,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T01:15:00+00:00,23.94,993.54,68.15,17.7,2.53,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T01:30:00+00:00,24.15,993.27,67.93,17.86,2.85,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T01:45:00+00:00,24.53,993.61,67.62,18.14,5.56,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T02:00:00+00:00,23.8,993.58,68.73,17.71,3.99,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T02:15:00+00:00,24.16,992.83,66.67,17.57,3.99,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T02:30:00+00:00,23.46,993.33,67.34,17.06,3.92,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T02:45:00+00:00,24.28,993.09,67.2,17.81,4.85,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T03:00:00+00:00,23.96,993.4,68.99,17.92,3.44,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T03:15:00+00:00,25.11,992.42,67.48,18.67,2.95,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T03:30:00+00:00,20.0,992.85,100.0,23.5,2.71,True,ANOMALY,CROSS_SENSOR_INCONSISTENCY
AWS-01,Delhi NCR Urban,2026-08-10T03:45:00+00:00,25.3,993.47,70.73,19.6,4.91,True,ANOMALY,SENSOR_DRIFT
AWS-01,Delhi NCR Urban,2026-08-10T04:00:00+00:00,24.72,992.74,66.67,18.11,3.14,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T04:15:00+00:00,25.31,992.97,65.72,18.44,4.21,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T04:30:00+00:00,26.03,993.07,65.7,19.12,1.75,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T04:45:00+00:00,26.68,992.38,65.53,19.68,5.29,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T05:00:00+00:00,26.44,993.24,63.83,19.03,5.0,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T05:15:00+00:00,27.24,993.09,62.54,19.47,6.31,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T05:30:00+00:00,27.22,992.85,62.77,19.51,3.6,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T05:45:00+00:00,26.83,993.5,63.3,19.28,5.67,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T06:00:00+00:00,27.98,993.59,59.66,19.4,5.0,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T06:15:00+00:00,27.95,993.38,60.32,19.55,2.02,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T06:30:00+00:00,28.99,993.73,66.99,22.24,4.64,True,ANOMALY,SENSOR_DRIFT
AWS-01,Delhi NCR Urban,2026-08-10T06:45:00+00:00,28.97,993.24,60.87,20.65,5.71,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T07:00:00+00:00,30.01,993.45,57.92,20.82,2.85,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T07:15:00+00:00,30.68,994.45,59.15,21.79,2.63,False,NORMAL,NONE
AWS-01,Delhi NCR Urban,2026-08-10T07:30:00+00:00,31.05,993.73,56.7,21.45,1.06,False,NORMAL,NONE
